INFO : 2021-07-29 20:40:43,955 : autoreload : 12048 : 11752 : Watching for file changes with StatReloader
DEBUG : 2021-07-29 20:40:44,780 : autoreload : 12048 : 11752 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\xlrd\__init__.py first seen with mtime 1626676982.6671968
DEBUG : 2021-07-29 20:40:44,780 : autoreload : 12048 : 11752 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\core\checks\async_checks.py first seen with mtime 1626675428.634424
DEBUG : 2021-07-29 20:40:44,780 : autoreload : 12048 : 11752 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\admin\apps.py first seen with mtime 1626675424.1318302
DEBUG : 2021-07-29 20:40:44,780 : autoreload : 12048 : 11752 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\views\i18n.py first seen with mtime 1626675429.1848469
DEBUG : 2021-07-29 20:40:44,781 : autoreload : 12048 : 11752 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\numpy\_pytesttester.py first seen with mtime 1626675319.0696836
DEBUG : 2021-07-29 20:40:44,781 : autoreload : 12048 : 11752 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\allauth\socialaccount\providers\oauth2\client.py first seen with mtime 1601730927.0
DEBUG : 2021-07-29 20:40:44,781 : autoreload : 12048 : 11752 : File E:\Computer Programs\Python\DJango\django_retail_project\accounts\admin.py first seen with mtime 1622994379.930927
DEBUG : 2021-07-29 20:40:44,781 : autoreload : 12048 : 11752 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\urllib3\util\wait.py first seen with mtime 1626676977.4791474
DEBUG : 2021-07-29 20:40:44,781 : autoreload : 12048 : 11752 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\chart\_chart.py first seen with mtime 1626676986.1179335
DEBUG : 2021-07-29 20:40:44,781 : autoreload : 12048 : 11752 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\template\utils.py first seen with mtime 1626675429.0547273
DEBUG : 2021-07-29 20:40:44,781 : autoreload : 12048 : 11752 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\xlwt\Column.py first seen with mtime 1626676982.181012
DEBUG : 2021-07-29 20:40:44,782 : autoreload : 12048 : 11752 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\conf\__init__.py first seen with mtime 1626675423.580042
DEBUG : 2021-07-29 20:40:44,782 : autoreload : 12048 : 11752 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\tablib\formats\_xlsx.py first seen with mtime 1626677110.463997
DEBUG : 2021-07-29 20:40:44,782 : autoreload : 12048 : 11752 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\core\cache\backends\__init__.py first seen with mtime 1626675428.6188023
DEBUG : 2021-07-29 20:40:44,782 : autoreload : 12048 : 11752 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\urllib\parse.py first seen with mtime 1624876620.0
DEBUG : 2021-07-29 20:40:44,782 : autoreload : 12048 : 11752 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\numpy\_distributor_init.py first seen with mtime 1626675319.0696836
DEBUG : 2021-07-29 20:40:44,783 : autoreload : 12048 : 11752 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\admin\filters.py first seen with mtime 1626675424.1338525
DEBUG : 2021-07-29 20:40:44,783 : autoreload : 12048 : 11752 : File E:\Computer Programs\Python\DJango\django_retail_project\products\admin.py first seen with mtime 1621313539.1978083
DEBUG : 2021-07-29 20:40:44,783 : autoreload : 12048 : 11752 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\contenttypes\apps.py first seen with mtime 1626675425.7090921
DEBUG : 2021-07-29 20:40:44,783 : autoreload : 12048 : 11752 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\chart\error_bar.py first seen with mtime 1626676986.1284761
DEBUG : 2021-07-29 20:40:44,783 : autoreload : 12048 : 11752 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\contenttypes\models.py first seen with mtime 1626675425.7090921
DEBUG : 2021-07-29 20:40:44,783 : autoreload : 12048 : 11752 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\random.py first seen with mtime 1624876618.0
DEBUG : 2021-07-29 20:40:44,783 : autoreload : 12048 : 11752 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\zipfile.py first seen with mtime 1624876620.0
DEBUG : 2021-07-29 20:40:44,784 : autoreload : 12048 : 11752 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\ast.py first seen with mtime 1624876618.0
DEBUG : 2021-07-29 20:40:44,784 : autoreload : 12048 : 11752 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\numpy\random\_pcg64.cp39-win_amd64.pyd first seen with mtime 1626675320.1578152
DEBUG : 2021-07-29 20:40:44,784 : autoreload : 12048 : 11752 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\staticfiles\views.py first seen with mtime 1626675428.5875597
DEBUG : 2021-07-29 20:40:44,784 : autoreload : 12048 : 11752 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\stringprep.py first seen with mtime 1624876618.0
DEBUG : 2021-07-29 20:40:44,784 : autoreload : 12048 : 11752 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\urllib3\util\ssltransport.py first seen with mtime 1626676977.4752386
DEBUG : 2021-07-29 20:40:44,784 : autoreload : 12048 : 11752 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\staticfiles\management\commands\runserver.py first seen with mtime 1626675428.6031816
DEBUG : 2021-07-29 20:40:44,785 : autoreload : 12048 : 11752 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\descriptors\base.py first seen with mtime 1626676986.1845593
DEBUG : 2021-07-29 20:40:44,785 : autoreload : 12048 : 11752 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\chart\descriptors.py first seen with mtime 1626676986.1272633
DEBUG : 2021-07-29 20:40:44,785 : autoreload : 12048 : 11752 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\yaml\constructor.py first seen with mtime 1626676984.2391372
DEBUG : 2021-07-29 20:40:44,785 : autoreload : 12048 : 11752 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\reader\__init__.py first seen with mtime 1626676986.2360141
DEBUG : 2021-07-29 20:40:44,785 : autoreload : 12048 : 11752 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\allauth\socialaccount\templatetags\socialaccount.py first seen with mtime 1602171372.0
DEBUG : 2021-07-29 20:40:44,785 : autoreload : 12048 : 11752 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\utils\deconstruct.py first seen with mtime 1626675429.1251273
DEBUG : 2021-07-29 20:40:44,785 : autoreload : 12048 : 11752 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\numpy\polynomial\chebyshev.py first seen with mtime 1626675320.0829113
