INFO : 2021-08-01 10:56:20,515 : autoreload : 6812 : 7428 : Watching for file changes with StatReloader
DEBUG : 2021-08-01 10:56:21,275 : autoreload : 6812 : 7428 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\db\models\expressions.py first seen with mtime 1626675428.873868
DEBUG : 2021-08-01 10:56:21,275 : autoreload : 6812 : 7428 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\heapq.py first seen with mtime 1624876618.0
DEBUG : 2021-08-01 10:56:21,275 : autoreload : 6812 : 7428 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\pivot\record.py first seen with mtime 1626676986.2336724
DEBUG : 2021-08-01 10:56:21,275 : autoreload : 6812 : 7428 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\email\utils.py first seen with mtime 1624876618.0
DEBUG : 2021-08-01 10:56:21,275 : autoreload : 6812 : 7428 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\requests\packages.py first seen with mtime 1626676984.1222918
DEBUG : 2021-08-01 10:56:21,275 : autoreload : 6812 : 7428 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\numpy\core\_string_helpers.py first seen with mtime 1626675319.377797
DEBUG : 2021-08-01 10:56:21,275 : autoreload : 6812 : 7428 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\idna\package_data.py first seen with mtime 1626676980.081361
DEBUG : 2021-08-01 10:56:21,275 : autoreload : 6812 : 7428 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\import_export\results.py first seen with mtime 1626677112.8831284
DEBUG : 2021-08-01 10:56:21,275 : autoreload : 6812 : 7428 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\allauth\socialaccount\providers\oauth2\__init__.py first seen with mtime 1571643861.0
DEBUG : 2021-08-01 10:56:21,275 : autoreload : 6812 : 7428 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\comments\comments.py first seen with mtime 1626676986.1730182
DEBUG : 2021-08-01 10:56:21,275 : autoreload : 6812 : 7428 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\odf\__init__.py first seen with mtime 1579366058.0
DEBUG : 2021-08-01 10:56:21,275 : autoreload : 6812 : 7428 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\ctypes\wintypes.py first seen with mtime 1624876618.0
DEBUG : 2021-08-01 10:56:21,275 : autoreload : 6812 : 7428 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\crispy_forms\templatetags\crispy_forms_utils.py first seen with mtime 1626677093.192283
DEBUG : 2021-08-01 10:56:21,275 : autoreload : 6812 : 7428 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\numpy\matrixlib\defmatrix.py first seen with mtime 1626675320.0609698
DEBUG : 2021-08-01 10:56:21,275 : autoreload : 6812 : 7428 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\db\backends\sqlite3\creation.py first seen with mtime 1626675428.8236325
DEBUG : 2021-08-01 10:56:21,275 : autoreload : 6812 : 7428 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\utils\lorem_ipsum.py first seen with mtime 1626675429.1432128
DEBUG : 2021-08-01 10:56:21,275 : autoreload : 6812 : 7428 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\numpy\compat\_inspect.py first seen with mtime 1626675319.3179567
DEBUG : 2021-08-01 10:56:21,275 : autoreload : 6812 : 7428 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\numpy\lib\stride_tricks.py first seen with mtime 1626675319.9393303
DEBUG : 2021-08-01 10:56:21,275 : autoreload : 6812 : 7428 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\descriptors\serialisable.py first seen with mtime 1626676986.190959
DEBUG : 2021-08-01 10:56:21,275 : autoreload : 6812 : 7428 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\dis.py first seen with mtime 1624876618.0
DEBUG : 2021-08-01 10:56:21,275 : autoreload : 6812 : 7428 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\styles\cell_style.py first seen with mtime 1626676986.2470737
DEBUG : 2021-08-01 10:56:21,275 : autoreload : 6812 : 7428 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\views\decorators\csrf.py first seen with mtime 1626675429.1938224
DEBUG : 2021-08-01 10:56:21,275 : autoreload : 6812 : 7428 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\PIL\__init__.py first seen with mtime 1626675990.8207462
DEBUG : 2021-08-01 10:56:21,275 : autoreload : 6812 : 7428 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\sqlparse\cli.py first seen with mtime 1626675423.3261957
DEBUG : 2021-08-01 10:56:21,275 : autoreload : 6812 : 7428 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\sqlite3\__init__.py first seen with mtime 1624876618.0
DEBUG : 2021-08-01 10:56:21,275 : autoreload : 6812 : 7428 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\core\files\__init__.py first seen with mtime 1626675428.640932
DEBUG : 2021-08-01 10:56:21,275 : autoreload : 6812 : 7428 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\diff_match_patch\diff_match_patch.py first seen with mtime 1626677112.7657058
DEBUG : 2021-08-01 10:56:21,275 : autoreload : 6812 : 7428 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\template\base.py first seen with mtime 1626675429.0426393
DEBUG : 2021-08-01 10:56:21,275 : autoreload : 6812 : 7428 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\sites\shortcuts.py first seen with mtime 1626675428.2312005
DEBUG : 2021-08-01 10:56:21,275 : autoreload : 6812 : 7428 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\drawing\line.py first seen with mtime 1626676986.2050228
DEBUG : 2021-08-01 10:56:21,275 : autoreload : 6812 : 7428 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\queue.py first seen with mtime 1624876618.0
DEBUG : 2021-08-01 10:56:21,275 : autoreload : 6812 : 7428 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\xml\sax\__init__.py first seen with mtime 1624876620.0
DEBUG : 2021-08-01 10:56:21,275 : autoreload : 6812 : 7428 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\tablib\formats\_html.py first seen with mtime 1626677110.4530723
DEBUG : 2021-08-01 10:56:21,275 : autoreload : 6812 : 7428 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\reader\strings.py first seen with mtime 1626676986.2397308
DEBUG : 2021-08-01 10:56:21,275 : autoreload : 6812 : 7428 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\db\migrations\__init__.py first seen with mtime 1626675428.8336837
DEBUG : 2021-08-01 10:56:21,275 : autoreload : 6812 : 7428 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\packaging\extended.py first seen with mtime 1626676986.2236395
DEBUG : 2021-08-01 10:56:21,275 : autoreload : 6812 : 7428 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\utils\cell.py first seen with mtime 1626676986.2656708
DEBUG : 2021-08-01 10:56:21,275 : autoreload : 6812 : 7428 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\utils\formats.py first seen with mtime 1626675429.1351922
DEBUG : 2021-08-01 10:56:21,275 : autoreload : 6812 : 7428 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\codecs.py first seen with mtime 1624876618.0
DEBUG : 2021-08-01 10:56:21,275 : autoreload : 6812 : 7428 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\allauth\account\templatetags\__init__.py first seen with mtime 1571643861.0
DEBUG : 2021-08-01 10:56:21,275 : autoreload : 6812 : 7428 : File E:\Computer Programs\Python\DJango\django_retail_project\accounts\apps.py first seen with mtime 1620628929.4332404
DEBUG : 2021-08-01 10:56:21,275 : autoreload : 6812 : 7428 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\numpy\__config__.py first seen with mtime 1626675319.0696836
DEBUG : 2021-08-01 10:56:21,275 : autoreload : 6812 : 7428 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\ctypes\_endian.py first seen with mtime 1624876618.0
DEBUG : 2021-08-01 10:56:21,275 : autoreload : 6812 : 7428 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\core\checks\async_checks.py first seen with mtime 1626675428.634424
DEBUG : 2021-08-01 10:56:21,275 : autoreload : 6812 : 7428 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\uu.py first seen with mtime 1624876620.0
DEBUG : 2021-08-01 10:56:21,275 : autoreload : 6812 : 7428 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\utils\bound_dictionary.py first seen with mtime 1626676986.2645082
DEBUG : 2021-08-01 10:56:21,275 : autoreload : 6812 : 7428 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\DLLs\_elementtree.pyd first seen with mtime 1624876724.0
DEBUG : 2021-08-01 10:56:21,275 : autoreload : 6812 : 7428 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\http\cookiejar.py first seen with mtime 1624876618.0
DEBUG : 2021-08-01 10:56:21,275 : autoreload : 6812 : 7428 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\allauth\socialaccount\providers\facebook\urls.py first seen with mtime 1601720715.0
DEBUG : 2021-08-01 10:56:21,275 : autoreload : 6812 : 7428 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\core\management\commands\runserver.py first seen with mtime 1626675428.719046
DEBUG : 2021-08-01 10:56:21,275 : autoreload : 6812 : 7428 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\numpy\random\_philox.cp39-win_amd64.pyd first seen with mtime 1626675320.1578152
DEBUG : 2021-08-01 10:56:21,275 : autoreload : 6812 : 7428 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\re.py first seen with mtime 1624876618.0
DEBUG : 2021-08-01 10:56:21,275 : autoreload : 6812 : 7428 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\sqlparse\filters\right_margin.py first seen with mtime 1626675423.3418145
DEBUG : 2021-08-01 10:56:21,275 : autoreload : 6812 : 7428 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\urllib3\contrib\_appengine_environ.py first seen with mtime 1626676977.443847
DEBUG : 2021-08-01 10:56:21,275 : autoreload : 6812 : 7428 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\utils\translation\__init__.py first seen with mtime 1626675429.1653073
DEBUG : 2021-08-01 10:56:21,275 : autoreload : 6812 : 7428 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\locale.py first seen with mtime 1624876618.0
DEBUG : 2021-08-01 10:56:21,275 : autoreload : 6812 : 7428 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\chart\trendline.py first seen with mtime 1626676986.155589
DEBUG : 2021-08-01 10:56:21,291 : autoreload : 6812 : 7428 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\worksheet\scenario.py first seen with mtime 1626676986.3271954
DEBUG : 2021-08-01 10:56:21,291 : autoreload : 6812 : 7428 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\numpy\lib\format.py first seen with mtime 1626675319.9013987
DEBUG : 2021-08-01 10:56:21,291 : autoreload : 6812 : 7428 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\odf\grammar.py first seen with mtime 1579366058.0
DEBUG : 2021-08-01 10:56:21,291 : autoreload : 6812 : 7428 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\charset_normalizer\utils.py first seen with mtime 1626676980.5279171
