INFO : 2021-07-31 10:52:38,030 : autoreload : 16760 : 4036 : Watching for file changes with StatReloader
DEBUG : 2021-07-31 10:52:38,783 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\allauth\socialaccount\providers\oauth2\provider.py first seen with mtime 1601720715.0
DEBUG : 2021-07-31 10:52:38,784 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\urllib3\util\retry.py first seen with mtime 1626676977.4726174
DEBUG : 2021-07-31 10:52:38,784 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\copy.py first seen with mtime 1624876618.0
DEBUG : 2021-07-31 10:52:38,784 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\DLLs\_uuid.pyd first seen with mtime 1624876722.0
DEBUG : 2021-07-31 10:52:38,784 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\asyncio\base_events.py first seen with mtime 1624876618.0
DEBUG : 2021-07-31 10:52:38,784 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\db\migrations\loader.py first seen with mtime 1626675428.8417044
DEBUG : 2021-07-31 10:52:38,784 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\nturl2path.py first seen with mtime 1624876618.0
DEBUG : 2021-07-31 10:52:38,785 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\utils\datetime_safe.py first seen with mtime 1626675429.1251273
DEBUG : 2021-07-31 10:52:38,785 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\pytz\exceptions.py first seen with mtime 1626675318.0581956
DEBUG : 2021-07-31 10:52:38,786 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\signal.py first seen with mtime 1624876618.0
DEBUG : 2021-07-31 10:52:38,786 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\db\migrations\operations\models.py first seen with mtime 1626675428.861773
DEBUG : 2021-07-31 10:52:38,786 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\db\models\query_utils.py first seen with mtime 1626675428.8839145
DEBUG : 2021-07-31 10:52:38,786 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\db\models\sql\datastructures.py first seen with mtime 1626675428.9140935
DEBUG : 2021-07-31 10:52:38,786 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\templatetags\static.py first seen with mtime 1626675429.084861
DEBUG : 2021-07-31 10:52:38,787 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\core\servers\__init__.py first seen with mtime 1626675428.7532837
DEBUG : 2021-07-31 10:52:38,787 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\DLLs\_socket.pyd first seen with mtime 1624876722.0
DEBUG : 2021-07-31 10:52:38,787 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\chart\axis.py first seen with mtime 1626676986.1202948
DEBUG : 2021-07-31 10:52:38,787 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\auth\checks.py first seen with mtime 1626675425.3247702
DEBUG : 2021-07-31 10:52:38,787 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\template\base.py first seen with mtime 1626675429.0426393
DEBUG : 2021-07-31 10:52:38,787 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\requests\status_codes.py first seen with mtime 1626676984.1254244
DEBUG : 2021-07-31 10:52:38,787 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\numpy\core\fromnumeric.py first seen with mtime 1626675319.3987408
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\xml\sax\handler.py first seen with mtime 1624876620.0
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\zipfile.py first seen with mtime 1624876620.0
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\db\migrations\operations\utils.py first seen with mtime 1626675428.8637931
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\comments\shape_writer.py first seen with mtime 1626676986.1745088
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\sqlparse\filters\reindent.py first seen with mtime 1626675423.3418145
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\json\decoder.py first seen with mtime 1624876618.0
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\decimal.py first seen with mtime 1624876618.0
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\numpy\random\_sfc64.cp39-win_amd64.pyd first seen with mtime 1626675320.1578152
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\yaml\emitter.py first seen with mtime 1626676984.2432425
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\auth\admin.py first seen with mtime 1626675425.3167436
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\urllib3\_collections.py first seen with mtime 1626676977.42721
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\core\files\storage.py first seen with mtime 1626675428.6565614
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\utils\formats.py first seen with mtime 1626675429.1351922
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\views\decorators\cache.py first seen with mtime 1626675429.189833
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\admin\widgets.py first seen with mtime 1626675424.1438947
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\worksheet\_read_only.py first seen with mtime 1626676986.2971234
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\PIL\__init__.py first seen with mtime 1626675990.8207462
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\allauth\socialaccount\fields.py first seen with mtime 1602184933.0
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\drawing\properties.py first seen with mtime 1626676986.2073593
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\DLLs\_lzma.pyd first seen with mtime 1624876722.0
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\comments\comments.py first seen with mtime 1626676986.1730182
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\cell\__init__.py first seen with mtime 1626676986.1091146
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\numpy\lib\format.py first seen with mtime 1626675319.9013987
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\core\mail\__init__.py first seen with mtime 1626675428.672182
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\workbook\external_link\__init__.py first seen with mtime 1626676986.2927864
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\dis.py first seen with mtime 1624876618.0
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\tempfile.py first seen with mtime 1624876618.0
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\drawing\spreadsheet_drawing.py first seen with mtime 1626676986.210049
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\numpy\core\_add_newdocs_scalars.py first seen with mtime 1626675319.3319192
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\xml\etree\ElementPath.py first seen with mtime 1624876620.0
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\admin\models.py first seen with mtime 1626675424.1418748
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\asyncio\runners.py first seen with mtime 1624876618.0
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\allauth\account\signals.py first seen with mtime 1601720579.0
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\chart\label.py first seen with mtime 1626676986.129807
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\core\checks\__init__.py first seen with mtime 1626675428.634424
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\urllib3\util\queue.py first seen with mtime 1626676977.468896
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\staticfiles\checks.py first seen with mtime 1626675428.5875597
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\views\decorators\http.py first seen with mtime 1626675429.1978118
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\numpy\lib\shape_base.py first seen with mtime 1626675319.9353063
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\pytz\__init__.py first seen with mtime 1626675318.0562274
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\defusedxml\ElementTree.py first seen with mtime 1626677063.4796388
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\worksheet\scenario.py first seen with mtime 1626676986.3271954
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\admin\apps.py first seen with mtime 1626675424.1318302
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\middleware\__init__.py first seen with mtime 1626675429.022555
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\queue.py first seen with mtime 1624876618.0
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File E:\Computer Programs\Python\DJango\django_retail_project\manage.py first seen with mtime 1620453401.290068
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\admin\utils.py first seen with mtime 1626675424.1438947
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\numpy\core\records.py first seen with mtime 1626675319.4206846
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\worksheet\related.py first seen with mtime 1626676986.3261268
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\utils\translation\trans_real.py first seen with mtime 1626675429.1755452
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\PIL\TiffTags.py first seen with mtime 1626675990.811098
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\allauth\socialaccount\templatetags\__init__.py first seen with mtime 1571643861.0
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\staticfiles\management\__init__.py first seen with mtime 1626675428.5875597
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\staticfiles\handlers.py first seen with mtime 1626675428.5875597
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\chart\bar_chart.py first seen with mtime 1626676986.121576
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\importlib\util.py first seen with mtime 1624876618.0
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\requests\cookies.py first seen with mtime 1626676984.115615
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\xml\sax\expatreader.py first seen with mtime 1624876620.0
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\asyncio\futures.py first seen with mtime 1624876618.0
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\admin\decorators.py first seen with mtime 1626675424.1338525
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\template\__init__.py first seen with mtime 1626675429.0346158
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\requests\compat.py first seen with mtime 1626676984.1142032
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\workbook\defined_name.py first seen with mtime 1626676986.2818868
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\allauth\socialaccount\providers\facebook\locale.py first seen with mtime 1601720715.0
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\urllib3\util\wait.py first seen with mtime 1626676977.4791474
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\utils\units.py first seen with mtime 1626676986.2772598
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\forms\__init__.py first seen with mtime 1626675428.9241362
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\urls\utils.py first seen with mtime 1626675429.1050014
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\xml\sax\saxutils.py first seen with mtime 1624876620.0
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\core\checks\database.py first seen with mtime 1626675428.634424
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\asyncio\subprocess.py first seen with mtime 1624876618.0
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\utils\formulas.py first seen with mtime 1626676986.272481
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\DLLs\unicodedata.pyd first seen with mtime 1624876726.0
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\numpy\__init__.py first seen with mtime 1626675319.0696836
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\reader\strings.py first seen with mtime 1626676986.2397308
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\numpy\core\_asarray.py first seen with mtime 1626675319.332917
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\db\models\indexes.py first seen with mtime 1626675428.873868
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\utils\exceptions.py first seen with mtime 1626676986.2712603
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\db\models\utils.py first seen with mtime 1626675428.8839145
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\xml\__init__.py first seen with mtime 1626676986.3374856
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\PIL\ImageDraw.py first seen with mtime 1626675990.7258468
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\sites\__init__.py first seen with mtime 1626675428.2211578
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\middleware\cache.py first seen with mtime 1626675429.022555
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\utils\lorem_ipsum.py first seen with mtime 1626675429.1432128
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\db\migrations\recorder.py first seen with mtime 1626675428.8417044
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\tablib\utils.py first seen with mtime 1626677110.439564
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\asyncio\constants.py first seen with mtime 1624876618.0
DEBUG : 2021-07-31 10:52:38,788 : autoreload : 16760 : 4036 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\MarkupPy\__init__.py first seen with mtime 1499806992.0
