INFO : 2021-08-05 11:54:37,582 : autoreload : 17284 : 6468 : Watching for file changes with StatReloader
DEBUG : 2021-08-05 11:54:37,928 : autoreload : 17284 : 6468 : Watching dir C:\Users\USER\AppData\Local\Programs\Python\Python39\lib\site-packages\crispy_forms\locale with glob **/*.mo.
DEBUG : 2021-08-05 11:54:37,929 : autoreload : 17284 : 6468 : Watching dir C:\Users\USER\AppData\Local\Programs\Python\Python39\lib\site-packages\import_export\locale with glob **/*.mo.
DEBUG : 2021-08-05 11:54:37,929 : autoreload : 17284 : 6468 : Watching dir C:\Users\USER\AppData\Local\Programs\Python\Python39\lib\site-packages\allauth\locale with glob **/*.mo.
DEBUG : 2021-08-05 11:54:37,929 : autoreload : 17284 : 6468 : Watching dir C:\Users\USER\AppData\Local\Programs\Python\Python39\lib\site-packages\allauth\account\locale with glob **/*.mo.
DEBUG : 2021-08-05 11:54:37,930 : autoreload : 17284 : 6468 : Watching dir C:\Users\USER\AppData\Local\Programs\Python\Python39\lib\site-packages\allauth\socialaccount\locale with glob **/*.mo.
DEBUG : 2021-08-05 11:54:37,930 : autoreload : 17284 : 6468 : Watching dir C:\Users\USER\AppData\Local\Programs\Python\Python39\lib\site-packages\allauth\socialaccount\providers\google\locale with glob **/*.mo.
DEBUG : 2021-08-05 11:54:37,930 : autoreload : 17284 : 6468 : Watching dir C:\Users\USER\AppData\Local\Programs\Python\Python39\lib\site-packages\allauth\socialaccount\providers\facebook\locale with glob **/*.mo.
DEBUG : 2021-08-05 11:54:38,113 : utils : 17284 : 7364 : (0.000) 
            SELECT name, type FROM sqlite_master
            WHERE type in ('table', 'view') AND NOT name='sqlite_sequence'
            ORDER BY name; args=None
DEBUG : 2021-08-05 11:54:38,118 : utils : 17284 : 7364 : (0.000) SELECT "django_migrations"."id", "django_migrations"."app", "django_migrations"."name", "django_migrations"."applied" FROM "django_migrations"; args=()
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\db\models\aggregates.py first seen with mtime 1626675428.8637931
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\logging\config.py first seen with mtime 1624876618.0
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\urllib\parse.py first seen with mtime 1624876620.0
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\pprint.py first seen with mtime 1624876618.0
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\contenttypes\management\__init__.py first seen with mtime 1626675426.0308115
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\formatting\formatting.py first seen with mtime 1626676986.214924
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\uuid.py first seen with mtime 1624876620.0
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\crispy_forms\exceptions.py first seen with mtime 1626677093.0035005
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\xlrd\formula.py first seen with mtime 1626676982.6748216
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\stringprep.py first seen with mtime 1624876618.0
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\numpy\_distributor_init.py first seen with mtime 1626675319.0696836
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\core\checks\caches.py first seen with mtime 1626675428.634424
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\db\models\fields\json.py first seen with mtime 1626675428.8939726
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\encodings\__init__.py first seen with mtime 1624876618.0
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\db\models\fields\mixins.py first seen with mtime 1626675428.8939726
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\calendar.py first seen with mtime 1624876618.0
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\tablib\formats\_html.py first seen with mtime 1626677110.4530723
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\contenttypes\admin.py first seen with mtime 1626675425.7069643
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\allauth\socialaccount\providers\facebook\forms.py first seen with mtime 1571643861.0
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\core\files\move.py first seen with mtime 1626675428.6565614
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\yaml\constructor.py first seen with mtime 1626676984.2391372
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\http\request.py first seen with mtime 1626675429.022555
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\xml\sax\_exceptions.py first seen with mtime 1624876620.0
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\sqlparse\tokens.py first seen with mtime 1626675423.3418145
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\signal.py first seen with mtime 1624876618.0
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\encodings\latin_1.py first seen with mtime 1624876618.0
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\defusedxml\__init__.py first seen with mtime 1626677063.4813542
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\re.py first seen with mtime 1624876618.0
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\wsgiref\simple_server.py first seen with mtime 1624876620.0
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\contenttypes\checks.py first seen with mtime 1626675425.7090921
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\chart\shapes.py first seen with mtime 1626676986.1496243
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\workbook\_writer.py first seen with mtime 1626676986.279493
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\zipfile.py first seen with mtime 1624876620.0
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\db\models\utils.py first seen with mtime 1626675428.8839145
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\cffi\model.py first seen with mtime 1626677062.8853953
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\DLLs\pyexpat.pyd first seen with mtime 1624876734.0
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\utils\lorem_ipsum.py first seen with mtime 1626675429.1432128
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\urllib3\util\wait.py first seen with mtime 1626676977.4791474
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\xml\sax\saxutils.py first seen with mtime 1624876620.0
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\styles\__init__.py first seen with mtime 1626676986.242252
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\compat\numbers.py first seen with mtime 1626676986.17862
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\xlwt\Row.py first seen with mtime 1626676982.1903293
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\allauth\socialaccount\templatetags\__init__.py first seen with mtime 1571643861.0
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\contenttypes\apps.py first seen with mtime 1626675425.7090921
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\pathlib.py first seen with mtime 1624876618.0
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\reader\strings.py first seen with mtime 1626676986.2397308
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\urllib3\util\queue.py first seen with mtime 1626676977.468896
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\socketserver.py first seen with mtime 1624876618.0
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\workbook\views.py first seen with mtime 1626676986.289478
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\PIL\__init__.py first seen with mtime 1626675990.8207462
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\core\mail\message.py first seen with mtime 1626675428.672182
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\allauth\socialaccount\providers\__init__.py first seen with mtime 1601720715.0
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\comments\comment_sheet.py first seen with mtime 1626676986.1720178
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\numpy\lib\arraysetops.py first seen with mtime 1626675319.8954122
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\allauth\app_settings.py first seen with mtime 1601720715.0
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\unittest\runner.py first seen with mtime 1624876620.0
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\workbook\child.py first seen with mtime 1626676986.2806969
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\db\backends\sqlite3\__init__.py first seen with mtime 1626675428.8236325
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\pytz\exceptions.py first seen with mtime 1626675318.0581956
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\core\signing.py first seen with mtime 1626675428.6031816
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\drawing\text.py first seen with mtime 1626676986.2113428
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\crispy_forms\templatetags\crispy_forms_tags.py first seen with mtime 1626677093.1910458
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\admin\views\autocomplete.py first seen with mtime 1626675424.9752376
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\defusedxml\ElementTree.py first seen with mtime 1626677063.4796388
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File E:\Computer Programs\Python\DJango\django_retail_project\accounts\__init__.py first seen with mtime 1620457614.7033968
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\xlwt\ExcelFormulaParser.py first seen with mtime 1626676982.186644
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\hmac.py first seen with mtime 1624876618.0
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\charset_normalizer\legacy.py first seen with mtime 1626676980.5225675
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\utils\datastructures.py first seen with mtime 1626675429.123107
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\locale.py first seen with mtime 1624876618.0
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\views\i18n.py first seen with mtime 1626675429.1848469
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\DLLs\_asyncio.pyd first seen with mtime 1624876722.0
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\apps\__init__.py first seen with mtime 1626675423.580042
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\staticfiles\checks.py first seen with mtime 1626675428.5875597
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\numpy\core\_internal.py first seen with mtime 1626675319.340896
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\odf\opendocument.py first seen with mtime 1579366058.0
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\distutils\version.py first seen with mtime 1624876618.0
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\datetime.py first seen with mtime 1624876618.0
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\glob.py first seen with mtime 1624876618.0
DEBUG : 2021-08-05 11:54:38,362 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\email\__init__.py first seen with mtime 1624876618.0
DEBUG : 2021-08-05 11:54:38,377 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\templatetags\i18n.py first seen with mtime 1626675429.0748167
DEBUG : 2021-08-05 11:54:38,377 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\utils\http.py first seen with mtime 1626675429.1432128
DEBUG : 2021-08-05 11:54:38,377 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\allauth\socialaccount\providers\base.py first seen with mtime 1601720715.0
DEBUG : 2021-08-05 11:54:38,377 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\importlib\resources.py first seen with mtime 1624876618.0
DEBUG : 2021-08-05 11:54:38,377 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\asyncio\log.py first seen with mtime 1624876618.0
DEBUG : 2021-08-05 11:54:38,377 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\unittest\__init__.py first seen with mtime 1624876620.0
DEBUG : 2021-08-05 11:54:38,377 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\numpy\polynomial\polyutils.py first seen with mtime 1626675320.1038551
DEBUG : 2021-08-05 11:54:38,377 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\lzma.py first seen with mtime 1624876618.0
DEBUG : 2021-08-05 11:54:38,377 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\admin\templatetags\admin_list.py first seen with mtime 1626675424.9662619
DEBUG : 2021-08-05 11:54:38,377 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\numpy\polynomial\laguerre.py first seen with mtime 1626675320.0938816
DEBUG : 2021-08-05 11:54:38,377 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\xml\etree\__init__.py first seen with mtime 1624876620.0
DEBUG : 2021-08-05 11:54:38,377 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\PIL\ImageDraw.py first seen with mtime 1626675990.7258468
DEBUG : 2021-08-05 11:54:38,377 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\numpy\lib\histograms.py first seen with mtime 1626675319.9083805
DEBUG : 2021-08-05 11:54:38,377 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\descriptors\serialisable.py first seen with mtime 1626676986.190959
DEBUG : 2021-08-05 11:54:38,377 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\tablib\formats\_json.py first seen with mtime 1626677110.456103
DEBUG : 2021-08-05 11:54:38,377 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\chart\updown_bars.py first seen with mtime 1626676986.1567707
DEBUG : 2021-08-05 11:54:38,377 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\core\files\utils.py first seen with mtime 1626675428.6565614
DEBUG : 2021-08-05 11:54:38,377 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\PIL\_binary.py first seen with mtime 1626675990.8207462
DEBUG : 2021-08-05 11:54:38,377 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\numpy\linalg\_umath_linalg.cp39-win_amd64.pyd first seen with mtime 1626675320.0111032
DEBUG : 2021-08-05 11:54:38,377 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\db\models\sql\where.py first seen with mtime 1626675428.9221172
DEBUG : 2021-08-05 11:54:38,377 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\numpy\random\_pickle.py first seen with mtime 1626675320.1578152
DEBUG : 2021-08-05 11:54:38,377 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\utils\__init__.py first seen with mtime 1626676986.26219
DEBUG : 2021-08-05 11:54:38,377 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\forms\formsets.py first seen with mtime 1626675428.9341888
DEBUG : 2021-08-05 11:54:38,377 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\ctypes\__init__.py first seen with mtime 1624876618.0
DEBUG : 2021-08-05 11:54:38,377 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\allauth\__init__.py first seen with mtime 1626006753.0
DEBUG : 2021-08-05 11:54:38,377 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\allauth\account\models.py first seen with mtime 1602169885.0
DEBUG : 2021-08-05 11:54:38,377 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\xml\sax\expatreader.py first seen with mtime 1624876620.0
DEBUG : 2021-08-05 11:54:38,377 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\allauth\socialaccount\models.py first seen with mtime 1602869192.0
DEBUG : 2021-08-05 11:54:38,377 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\db\migrations\__init__.py first seen with mtime 1626675428.8336837
DEBUG : 2021-08-05 11:54:38,377 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\yaml\reader.py first seen with mtime 1626676984.2507505
DEBUG : 2021-08-05 11:54:38,377 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\formula\__init__.py first seen with mtime 1626676986.2171493
DEBUG : 2021-08-05 11:54:38,377 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\asyncio\subprocess.py first seen with mtime 1624876618.0
DEBUG : 2021-08-05 11:54:38,377 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\template\backends\base.py first seen with mtime 1626675429.064772
DEBUG : 2021-08-05 11:54:38,377 : autoreload : 17284 : 6468 : File E:\Computer Programs\Python\DJango\django_retail_project\accounts\controllers.py first seen with mtime 1620579045.4554894
DEBUG : 2021-08-05 11:54:38,377 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\chart\reader.py first seen with mtime 1626676986.1428337
DEBUG : 2021-08-05 11:54:38,377 : autoreload : 17284 : 6468 : File E:\Computer Programs\Python\DJango\django_retail_project\accounts\signals.py first seen with mtime 1623005554.18591
DEBUG : 2021-08-05 11:54:38,377 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\middleware\__init__.py first seen with mtime 1626675429.022555
DEBUG : 2021-08-05 11:54:38,377 : autoreload : 17284 : 6468 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\workbook\external_link\external.py first seen with mtime 1626676986.2944963
